iter	Logloss
207	0.000940693679
208	0.0009396276903
209	0.0009355273984
210	0.0009345397894
211	0.0009319661135
212	0.0009250487662
213	0.0009211068504
214	0.0009187352826
215	0.0009144905291
216	0.0009109597314
217	0.0009086361671
218	0.0009065251737
219	0.0009021601695
220	0.0009000536246
221	0.0008981173907
222	0.0008951733705
223	0.0008933447315
224	0.0008902744034
225	0.0008860928558
226	0.0008821444145
227	0.0008811339137
228	0.0008767575436
229	0.0008722327621
230	0.0008691631234
231	0.0008672155212
232	0.0008635387462
233	0.0008594125499
234	0.0008589084685
235	0.0008572948354
236	0.0008564676359
237	0.0008541256671
238	0.0008530288899
239	0.0008514711641
240	0.0008427830805
241	0.0008412143513
242	0.0008349589372
243	0.0008332740548
244	0.0008314315962
245	0.0008299073702
246	0.0008284549729
247	0.0008239402497
248	0.0008221660573
249	0.0008200595815
250	0.0008168284207
251	0.0008146181344
252	0.0008126371457
253	0.0008099813724
254	0.0008056950515
255	0.0008022157499
256	0.0008002282334
257	0.0007936586204
258	0.0007932191705
259	0.0007913120525
260	0.0007866392087
261	0.0007849819188
262	0.0007824088062
263	0.0007793408544
264	0.0007776527819
265	0.0007758732654
266	0.0007712553528
267	0.0007698668987
268	0.00076751728
269	0.0007633478547
270	0.0007613969665
271	0.0007595035997
272	0.0007549802185
273	0.0007537938992
274	0.0007518453505
275	0.0007500566561
276	0.0007481150276
277	0.0007465136772
278	0.0007458187938
279	0.0007443705761
280	0.0007427602004
281	0.0007393563694
282	0.0007381478769
283	0.0007350262325
284	0.0007327242691
285	0.0007308734811
286	0.0007292202526
287	0.0007238388791
288	0.0007216418626
289	0.0007210989004
290	0.000717003116
291	0.0007154477988
292	0.0007136316586
293	0.0007120882962
294	0.0007096716075
295	0.0007068443279
296	0.0007047206735
297	0.0007016709373
298	0.000700236354
299	0.0006972531334
300	0.0006936117447
301	0.0006920023869
302	0.0006901418259
303	0.0006809773651
304	0.0006778849744
305	0.000676115423
306	0.000674720318
307	0.0006741161034
308	0.000671529846
309	0.0006699383218
310	0.0006669251424
311	0.0006661088732
312	0.0006651643604
313	0.0006642892556
314	0.0006637777368
315	0.0006626416258
316	0.0006611009868
317	0.000659692112
318	0.0006564504783
319	0.000655150346
320	0.0006524475061
321	0.0006494553092
322	0.0006483168319
323	0.0006454980976
324	0.0006450633372
325	0.000644557551
326	0.0006421237618
327	0.000634430541
328	0.0006335913314
329	0.0006324007707
330	0.0006315639639
331	0.0006286236222
332	0.0006273557265
333	0.0006266562162
334	0.0006231358065
335	0.000622344352
336	0.0006210561642
337	0.0006203840305
338	0.0006196597257
339	0.0006190777355
340	0.0006169703415
341	0.0006111797813
342	0.0006108417958
343	0.0006092716015
344	0.0006052073199
345	0.0006043043986
346	0.0006024040684
347	0.0005973397062
348	0.0005969380454
349	0.0005936553062
350	0.0005882268125
351	0.0005875751302
352	0.0005854445004
353	0.0005826597301
354	0.0005815353507
355	0.0005804490769
356	0.0005792338272
357	0.0005769199555
358	0.0005755222156
359	0.0005749007592
360	0.0005741035363
361	0.0005715979736
362	0.0005708017784
363	0.0005687248432
364	0.0005670973596
365	0.0005660798865
366	0.0005626967992
367	0.0005601367837
368	0.0005586725013
369	0.0005581569383
370	0.0005567528569
371	0.0005553955566
372	0.0005541010662
373	0.0005528716173
374	0.0005517074777
375	0.0005506189424
376	0.0005503153536
377	0.0005495553841
378	0.0005485479953
379	0.0005442378987
380	0.0005417334522
381	0.0005411630679
382	0.0005401326472
383	0.0005389899009
384	0.0005357758457
385	0.000532996554
386	0.0005325133592
387	0.0005301671726
388	0.0005294026596
389	0.0005278833351
390	0.0005275939172
391	0.0005267306178
392	0.0005261412356
393	0.0005245347151
394	0.0005238932114
395	0.0005227782727
396	0.0005218079281
397	0.0005209120268
398	0.0005159088113
399	0.0005130195118
400	0.0005125235569
401	0.0005076077787
402	0.0005060330905
403	0.0005049540048
404	0.0005044385392
405	0.000503308117
406	0.0005017499862
407	0.0004982820877
408	0.0004973331848
409	0.0004958952693
410	0.0004916011627
411	0.0004908413271
412	0.0004906202628
413	0.0004891843511
414	0.000488746536
415	0.00048745155
416	0.000485707041
417	0.00048484992
418	0.0004825095758
419	0.0004822169604
420	0.0004808394805
421	0.0004789348456
422	0.0004787440697
423	0.0004722030112
424	0.0004702533389
425	0.0004685600377
426	0.0004667109056
427	0.0004650925865
428	0.000463522093
429	0.0004620039227
430	0.0004603868024
431	0.0004587685375
432	0.00045739169
433	0.0004561866852
434	0.000454868474
435	0.0004538293605
436	0.0004510512654
437	0.0004507036987
438	0.0004496855811
439	0.0004462688256
440	0.0004439638328
441	0.0004421976821
442	0.0004408026158
443	0.0004406277133
444	0.0004386549288
445	0.0004368986806
446	0.0004359736272
447	0.000432891667
448	0.0004316702241
449	0.0004310976389
450	0.0004309151985
451	0.0004276975589
452	0.0004265168063
453	0.0004243145593
454	0.0004232312298
455	0.0004212127113
456	0.0004206423971
457	0.0004196625195
458	0.0004153522043
459	0.0004131535479
460	0.000411755043
461	0.000410406355
462	0.0004095287187
463	0.0004073548775
464	0.0004069402513
465	0.0004031984972
466	0.0004010504835
467	0.0004001517335
468	0.0003973346019
469	0.0003932812739
470	0.0003925129748
471	0.000391367869
472	0.0003909039109
473	0.0003905579775
474	0.0003880799931
475	0.0003873141265
476	0.000385223583
477	0.0003819741911
478	0.0003816023454
479	0.0003812661868
480	0.0003802249986
481	0.0003799319948
482	0.000378659676
483	0.0003783161677
484	0.0003766591918
485	0.0003764988114
486	0.00037616451
487	0.0003759792257
488	0.0003736537899
489	0.000372385042
490	0.0003721879441
491	0.0003691926138
492	0.0003670238043
493	0.0003667293495
494	0.0003657687066
495	0.0003653686247
496	0.0003647680667
497	0.0003628168594
498	0.0003615518731
499	0.0003603934632
500	0.0003588926298
501	0.0003582852282
502	0.000357494334
503	0.0003573153269
504	0.0003566785023
505	0.0003548562599
506	0.0003542274129
507	0.0003524649419
508	0.0003505196769
509	0.000348779102
510	0.0003472967727
511	0.0003461745878
512	0.0003457703248
513	0.0003455919421
514	0.0003443922637
515	0.0003435618243
516	0.0003429617247
517	0.0003411916181
518	0.000339761094
519	0.0003391677554
520	0.000338932538
521	0.0003373614047
522	0.0003368242675
523	0.000335106426
524	0.0003337803756
525	0.0003320911215
526	0.0003311327422
527	0.000330861977
528	0.0003287819782
529	0.0003285559305
530	0.0003262183576
531	0.000326053069
532	0.0003251962738
533	0.0003235561089
534	0.0003199762146
535	0.000318180689
536	0.0003160779479
537	0.0003151533508
538	0.0003137852281
539	0.0003127311102
540	0.0003120930622
541	0.0003113758287
542	0.0003067658262
543	0.0003064899985
544	0.0003053833835
545	0.0003044106524
546	0.0003039612142
547	0.0003036078568
548	0.0003026938706
549	0.000301289055
550	0.0002996933583
551	0.0002991082846
552	0.0002947200964
553	0.0002931444157
554	0.0002928871354
555	0.0002901956268
556	0.0002894688937
557	0.0002881203576
558	0.0002870664697
559	0.0002861904401
560	0.0002854396852
561	0.0002847736965
562	0.000284344499
563	0.0002836448718
564	0.0002830791853
565	0.0002820306191
566	0.0002814126205
567	0.0002808362611
568	0.0002799681561
569	0.0002781067454
570	0.0002778700993
571	0.0002762493863
572	0.0002752838467
573	0.0002747289519
574	0.0002723512838
575	0.0002721724285
576	0.0002710906338
577	0.0002704860487
578	0.0002699556264
579	0.0002696781024
580	0.0002686650042
581	0.0002681814194
582	0.0002664616849
583	0.0002655443499
584	0.0002652669003
585	0.0002638503848
586	0.0002620090294
587	0.0002612547374
588	0.0002607764582
589	0.0002604115365
590	0.0002592590238
591	0.0002588839055
592	0.000258428975
593	0.0002573413586
594	0.0002571580841
595	0.0002568308362
596	0.0002557400105
597	0.0002547356226
598	0.0002537487972
599	0.0002525462026
600	0.0002507817231
601	0.0002505143734
602	0.0002489698793
603	0.0002487507064
604	0.0002486175204
605	0.0002481109537
606	0.0002471111616
607	0.0002469326583
608	0.0002465361392
609	0.0002455604049
610	0.0002452159724
611	0.0002449911354
612	0.0002443670656
613	0.000243628859
614	0.0002414040811
615	0.0002412022201
616	0.0002400627814
617	0.0002396162922
618	0.0002394736731
619	0.0002390910445
620	0.0002384507329
621	0.0002378386427
622	0.0002377014876
623	0.0002375560237
624	0.0002360716986
625	0.0002356381644
626	0.0002345328532
627	0.0002336602775
628	0.0002313488794
629	0.0002311582955
630	0.0002307878533
631	0.0002292397494
632	0.0002289370885
633	0.0002274291117
634	0.0002271980115
635	0.0002254026818
636	0.0002252707504
637	0.0002251395572
638	0.0002248733951
639	0.000224026277
640	0.0002237947698
641	0.0002232254852
642	0.0002230679094
643	0.0002224040244
644	0.0002222054263
645	0.0002206065337
646	0.0002193347313
647	0.0002180607747
648	0.0002179815936
649	0.0002169891398
650	0.0002168080165
651	0.0002159280452
652	0.0002157960371
653	0.000215597346
654	0.0002149778838
655	0.0002145043379
656	0.0002137804482
657	0.0002130501822
658	0.0002112400558
659	0.0002105919749
660	0.0002101858814
661	0.0002087845742
662	0.0002086008525
663	0.0002075385427
664	0.0002071994321
665	0.0002066244098
666	0.0002050962259
667	0.0002042905625
668	0.0002038097451
669	0.0002037157479
670	0.0002024293728
671	0.0002022161164
672	0.0002019269135
673	0.0002009479646
674	0.0001993390763
675	0.0001990585193
676	0.0001981102079
677	0.0001974494644
678	0.0001962367075
679	0.0001956377947
680	0.0001951059348
681	0.0001936275842
682	0.0001931772687
683	0.0001926535487
684	0.0001924526126
685	0.0001920711954
686	0.0001917407463
687	0.0001912296866
688	0.0001904470856
689	0.0001903570039
690	0.0001901615683
691	0.0001898778421
692	0.0001891790172
693	0.0001890247266
694	0.0001887144489
695	0.000187383049
696	0.0001871191639
697	0.0001869060466
698	0.0001866776133
699	0.0001864157529
700	0.0001851304084
701	0.0001845528033
702	0.0001841044077
703	0.0001833541444
704	0.0001829530111
705	0.0001825649996
706	0.0001819544132
707	0.000180735012
708	0.0001791707275
709	0.0001786827956
710	0.0001770968037
711	0.0001768170363
712	0.0001767584239
713	0.0001766278453
714	0.000175972894
715	0.0001756100097
716	0.0001752820392
717	0.0001750066404
718	0.0001743936304
719	0.0001740920454
720	0.0001726952683
721	0.0001717823484
722	0.0001708102498
723	0.0001703234854
724	0.00016886545
725	0.0001686542287
726	0.0001684972593
727	0.000168383718
728	0.0001675827485
729	0.0001669504459
730	0.0001667090538
731	0.0001664495753
732	0.0001653069422
733	0.0001649918307
734	0.000164861369
735	0.0001631999835
736	0.000161940488
737	0.0001618077887
738	0.0001614031856
739	0.0001605852585
740	0.00016054221
741	0.0001604832226
742	0.0001604186499
743	0.0001602925055
744	0.0001598397203
745	0.000159510205
746	0.0001594522869
747	0.0001593066861
748	0.000158708562
749	0.0001585813878
750	0.0001585310484
751	0.0001583594952
752	0.0001579910688
753	0.0001575241685
754	0.0001568415311
755	0.0001564613677
756	0.0001550743898
757	0.0001545971091
758	0.0001542256072
759	0.0001537588469
760	0.0001534499666
761	0.0001530017213
762	0.0001523858912
763	0.000151725327
764	0.0001516465417
765	0.0001515907421
766	0.0001509212627
767	0.0001506142122
768	0.0001505222465
769	0.000150184194
770	0.0001498613572
771	0.0001486045241
772	0.0001483977401
773	0.0001481244054
774	0.0001477724432
775	0.0001476613463
776	0.0001473622125
777	0.000147331395
778	0.0001471585849
779	0.0001469075938
780	0.000146392196
781	0.0001463286568
782	0.0001462290475
783	0.0001461100956
784	0.0001459368317
785	0.0001458875885
786	0.0001457408499
787	0.0001457060901
788	0.000145673844
789	0.0001455657316
790	0.0001450047553
791	0.0001449321484
792	0.0001438479058
793	0.0001429473925
794	0.0001425840342
795	0.0001423528261
796	0.0001422953009
797	0.0001422660527
798	0.0001419492857
799	0.0001416643942
800	0.0001413724731
801	0.0001410861306
802	0.0001404631688
803	0.0001402086461
804	0.0001399787059
805	0.000138617458
806	0.000138573213
807	0.000138402863
808	0.0001382357008
809	0.0001381737086
810	0.0001378690721
811	0.0001368265052
812	0.0001367833964
813	0.0001365738971
814	0.0001362037554
815	0.0001358801284
816	0.0001356825304
817	0.0001354554223
818	0.0001340902639
819	0.0001339989753
820	0.0001336814916
821	0.0001334037861
822	0.0001326462238
823	0.0001325622847
824	0.0001322673357
825	0.000132066925
826	0.0001319522496
827	0.0001313998521
828	0.0001310685905
829	0.0001309376421
830	0.0001305542001
831	0.0001305015876
832	0.0001301774962
833	0.0001301289383
834	0.0001298517246
835	0.0001297157437
836	0.0001295902689
837	0.0001295142041
838	0.0001293730547
839	0.0001286894327
840	0.0001285358297
841	0.0001283958619
842	0.0001280362769
843	0.0001276571092
844	0.0001271263617
845	0.0001270461738
846	0.0001264082761
847	0.0001261518581
848	0.0001260324479
849	0.0001257748803
850	0.0001252959649
851	0.0001252058095
852	0.0001248321021
853	0.0001245109097
854	0.000124375507
855	0.000124039678
856	0.0001237998039
857	0.0001236926009
858	0.000123449519
859	0.0001232658441
860	0.0001230484006
861	0.0001228980658
862	0.0001227167363
863	0.0001224129771
864	0.0001219893768
865	0.0001216874147
866	0.0001215622115
867	0.0001213655682
868	0.0001212415847
869	0.0001211672053
870	0.0001206828645
871	0.0001204390765
872	0.0001202401286
873	0.0001199821703
874	0.0001190424973
875	0.0001189280205
876	0.0001188625169
877	0.0001183735388
878	0.0001181941144
879	0.0001180570396
880	0.0001175318782
881	0.0001174248687
882	0.0001168791213
883	0.0001164601673
884	0.0001163624823
885	0.0001156983115
886	0.0001154973821
887	0.0001153981031
888	0.0001149404619
889	0.0001141466165
890	0.0001140722394
891	0.0001138745811
892	0.0001137766594
893	0.000113643216
894	0.0001135417449
895	0.0001132868471
896	0.0001131035942
897	0.00011300732
898	0.0001128757145
899	0.0001128495314
900	0.0001125829325
901	0.0001123335018
902	0.0001120780764
903	0.0001115588203
904	0.0001113027268
905	0.0001111716147
906	0.000110954832
907	0.0001104539123
908	0.0001104065286
909	0.0001101915496
910	0.0001100775238
911	0.0001099692843
912	0.0001098849397
913	0.0001093082231
914	0.0001092400005
915	0.0001091460591
916	0.000108837824
917	0.0001084557364
918	0.0001082602658
919	0.000108042704
920	0.0001078914688
921	0.0001077244829
922	0.0001075937823
923	0.0001071644419
924	0.0001069546486
925	0.0001068552179
926	0.0001067829726
927	0.0001065095611
928	0.0001064538552
929	0.0001062592531
930	0.0001061713747
931	0.0001059952675
932	0.0001057415105
933	0.0001052371642
934	0.000104891067
935	0.0001046123763
936	0.0001044298094
937	0.0001042774208
938	0.0001042141272
939	0.0001040835538
940	0.0001039715609
941	0.0001035754872
942	0.0001034803988
943	0.0001033956011
944	0.0001031350742
945	0.0001030448452
946	0.0001023974652
947	0.0001023121362
948	0.000101866217
949	0.0001015837484
950	0.0001014572073
951	0.0001013960813
952	0.0001010786557
953	0.0001010065019
954	0.0001009316359
955	0.000100553399
956	0.000100360262
957	0.000100089025
958	9.975566427e-05
959	9.963246355e-05
960	9.881980404e-05
961	9.871409818e-05
962	9.864271905e-05
963	9.858781907e-05
964	9.778672154e-05
965	9.758641127e-05
966	9.740596292e-05
967	9.730197374e-05
968	9.706229757e-05
969	9.685830617e-05
970	9.667946657e-05
971	9.622577579e-05
972	9.589791397e-05
973	9.577650882e-05
974	9.548989175e-05
975	9.522545076e-05
976	9.507740631e-05
977	9.505786439e-05
978	9.492781262e-05
979	9.400608457e-05
980	9.400608457e-05
981	9.383102432e-05
982	9.363947522e-05
983	9.358515118e-05
984	9.319273673e-05
985	9.26217569e-05
986	9.231636137e-05
987	9.230024386e-05
988	9.218073286e-05
989	9.218081323e-05
990	9.20859915e-05
991	9.204030551e-05
992	9.197844062e-05
993	9.186535275e-05
994	9.180894705e-05
995	9.173236064e-05
996	9.137352173e-05
997	9.129470666e-05
998	9.124996461e-05
999	9.106057006e-05
